Cost,Duration,NPV,LCOE
11432.2209959,6.14751921055,-1518.05556978,6.97876307106
12459.4275436,6.11762658325,-2483.28427422,7.45569115489
11127.3849759,6.03354545242,-1231.61222761,6.83722886919
14643.1919159,5.93552219095,-4535.2883825,8.4696046273
13297.8400678,5.92438109048,-3271.11008816,7.8449628934
12810.3358291,6.07325516548,-2813.02005186,7.61861653401
10178.2964901,6.29846756026,-339.788230181,6.39657070366
11976.7672371,6.11891863458,-2029.74590515,7.23159381474
16665.7059829,6.18060077548,-6435.7714324,9.40865019771
16345.323039,5.84729869601,-6134.7192102,9.25989761834
16885.7933386,6.16028766109,-6642.5795312,9.51083591788
10000.7499272,6.40856110207,-172.954170127,6.31413651142
19162.3060149,5.64951108203,-8781.73585387,10.5678120742
11598.447214,5.76829133386,-1674.25231284,7.05594127041
10364.7096276,6.23016496041,-514.953888488,6.48312161267
13125.9517991,6.07466709365,-3109.59292181,7.76515582561
10624.2868414,5.56091535056,-758.869173499,6.60364232342
12215.9670311,6.01825165676,-2254.51326846,7.34265336716
22339.6453835,5.65599875131,-11767.3663186,12.0430386293
8923.14090126,6.13744889592,839.635913518,5.81380674908
16554.4181455,6.00042128542,-6331.19829138,9.35697967907
8098.57365269,5.7789254922,1614.45182454,5.43096331926
11332.4677753,6.12328690451,-1424.32108952,6.93244803106
16445.6416707,5.75260969863,-6228.98498673,9.30647517656
10699.0203808,5.65534426541,-829.093567527,6.63834082081
21931.8057244,6.35393128683,-11384.1341959,11.8536802305
15128.6590055,5.76918452763,-4991.46418379,8.69500514616
9815.09389354,6.45983549953,1.50006528317,6.22793712279
16375.637287,5.83065194651,-6163.2044086,9.27397240811
10096.5682767,6.06117063773,-262.991194802,6.35862460575
15972.7033012,6.06469947515,-5784.58196896,9.0868916947
14402.335477,6.15776498038,-4308.96433014,8.35777590098
9284.84754746,6.1170677413,499.753308322,5.98174576589
19829.3553122,5.89498855377,-9408.53786415,10.8775205198
14934.8450851,6.16999504099,-4809.34427835,8.60501808182
11357.9958117,5.65911853784,-1448.30885868,6.94430060105
7745.78739819,5.88299187019,1945.95226147,5.2671660063
20181.5035298,5.84953216728,-9739.4387609,11.0410215946
17382.3841677,5.84015018651,-7109.20790661,9.74140114653
10998.6087081,6.22220912109,-1110.60584343,6.77743853901
8571.60915908,5.92942217596,1169.95753076,5.65059190141
16907.5724114,5.64968451979,-6663.04453527,9.52094785832
8542.42577825,5.80254239697,1197.38009435,5.63704216895
7999.67664635,5.91164554494,1707.38175137,5.38504581626
9414.8106288,5.79144871771,377.631718555,6.04208712907
10444.4577992,6.13645252207,-589.890350433,6.52014838471
9317.51645874,5.93933490678,469.055518299,5.99691381685
12115.4190592,6.07827398767,-2160.03198928,7.29596932716
15848.9027325,5.93594531508,-5668.25106855,9.02941156261
8565.28073836,6.00060110317,1175.90411799,5.64765363979
11427.1525524,5.87241034624,-1513.29293747,6.9764098121
12618.3176031,6.315188244,-2632.58749531,7.52946320375
15832.0960098,6.37800693173,-5652.45840134,9.02160826535
17213.6233745,6.2814074048,-6950.62951544,9.66304615368
15245.5098095,5.82247676757,-5101.26464252,8.74925852895
8373.19753506,6.04656252228,1356.39773135,5.55847014083
11927.4085702,6.03802354728,-1983.36535764,7.20867677389
13655.4143655,6.39345343094,-3607.10967551,8.01098327658
16148.5138833,5.88886908942,-5949.78479091,9.16851987769
11264.5899117,5.85012916329,-1360.53872515,6.90093259779
21106.6433715,5.90625457211,-10608.7590869,11.470560496
9897.28361019,5.85150647346,-75.730627902,6.26609749488
15577.4581139,5.97352334193,-5413.18441414,8.90338086111
8325.09729533,6.46370994253,1401.59578055,5.5361373829
9636.10495355,5.75599188562,169.689474744,6.14483324036
13174.206961,6.22630247024,-3154.93654567,7.78756051327
12391.6154017,5.74822617461,-2419.56366615,7.42420623596
8876.9660488,6.23729056462,883.024746192,5.79236794112
8747.07609675,6.23799135987,1005.07761902,5.7320605316
11338.761186,6.43167380035,-1430.23477911,6.93537003765
19913.6768987,5.95299831333,-9487.77179799,10.9166707109
20727.4436669,5.98565512503,-10252.4388897,11.2944995189
8554.96399537,5.80233603487,1185.59838686,5.64286361536
10998.3536726,5.84894400903,-1110.36619581,6.77732012699
8318.67436181,6.08660699669,1407.63117802,5.53315523936
9641.95337451,5.73398241964,164.193925872,6.14754863991
10227.0495411,5.62250235025,-385.599702411,6.41920655936
20349.4268594,6.73241684787,-9897.23021803,11.1189877564
11274.1608419,6.37613245439,-1369.53218081,6.90537634419
15065.1098577,6.13258969305,-4931.74935643,8.66549951909
16150.9256117,5.86548040126,-5952.05100455,9.169639634
18082.3313803,6.06052668397,-7766.92289364,10.0663839688
8124.61863504,5.89475936923,1589.97830009,5.44305590526
21807.4472663,5.59614680252,-11267.279067,11.7959410725
9966.24019012,6.01849412591,-140.526622886,6.29811377205
11664.1385603,5.95253500864,-1735.98008623,7.08644151201
15873.4029018,6.03510667124,-5691.27298831,9.04078689783
13614.3851705,5.99372666336,-3568.55603035,7.99193357776
12528.646704,6.44036606947,-2548.32700658,7.48782934719
10101.5735789,5.89011374398,-267.694495614,6.36094854849
12642.5183881,6.07789668485,-2655.32809451,7.54069953598
15388.5897982,6.39774736095,-5235.71171399,8.81569002221
19095.4641474,5.69697858225,-8718.92697739,10.53677765
10952.2831904,6.15431497896,-1067.07543606,6.75592977774
14152.17006,6.09998197092,-4073.892969,8.24162505164
11205.9331155,6.05384797993,-1305.421063,6.87369847092
8218.34924528,5.82767787905,1501.90304814,5.48657467025
8316.16452459,5.85121871413,1409.98958094,5.5319899315
11236.353907,5.80548993312,-1334.00637649,6.88782272845
12537.69752,6.05300891571,-2556.83172983,7.49203160656
18599.9961825,5.72675650143,-8253.35371667,10.3067337628
9477.51387058,5.71858867522,318.711758426,6.07120000517
14408.4809903,5.82572180966,-4314.73904593,8.36062923939
9147.54486636,6.05786356712,628.771653558,5.91799665452
14894.8930214,5.94389021101,-4771.80277443,8.58646849098
15014.3862445,6.21067826167,-4884.08621841,8.64194873887
10094.4169384,6.25450479426,-260.969660278,6.35762574757
8966.96920828,5.79537399721,798.452044416,5.83415606493
9468.26232274,5.70321612086,327.405102099,6.06690454678
9181.41641752,6.28620023167,596.943786494,5.93372308659
9133.64941551,6.19581088171,641.828704301,5.91154504967
8858.94716006,5.65354853802,899.956441835,5.78400183978
15863.394029,6.20319797966,-5681.86801384,9.03613981634
9302.92592502,6.17595014925,482.765713191,5.99013948767
15284.7934817,5.82114843482,-5138.17808324,8.76749778818
10449.453247,5.86910087645,-594.584391406,6.52246775209
9495.90397452,5.9592769096,301.43124533,6.07973846031
17302.9994686,5.89267174635,-7034.61298661,9.70454313341
11925.6712827,5.96509412272,-1981.73289167,7.20787015794
14659.6608848,6.28374691424,-4550.76367474,8.47725110677
17054.1445176,6.02490538116,-6800.77302282,9.58900072844
11221.8681334,6.03280620624,-1320.3946209,6.881097039
15418.2494128,5.73027510738,-5263.58177713,8.82946086818
11116.7645501,5.80292289074,-1221.63259902,6.83229784598
19637.3936453,5.69534252121,-9228.1584541,10.7883934497
11796.7026117,6.02566932454,-1860.54571315,7.14799049567
15387.1129299,6.23707146501,-5234.32395443,8.81500431787
13077.0101092,6.01287334874,-3063.6041924,7.74243238556
10914.14446,6.12666511493,-1031.23785561,6.73822211064
11730.0282515,5.85294832879,-1797.89423728,7.11703384446
13380.4699753,6.01882844974,-3348.75441271,7.88332764443
10403.6527763,6.17834312277,-551.547351658,6.50120276814
16822.2485659,5.93641116716,-6582.86881501,9.48133232217
12669.1937217,6.12445653609,-2680.39393715,7.55308479167
9007.59032868,6.1856073876,760.281852153,5.85301629626
9649.04595857,6.40830889947,157.529282098,6.15084169965
9073.53081789,6.12537991874,698.319968136,5.883632214
10368.4026963,6.08791733824,-518.424131075,6.48483629038
18638.0885082,5.82621919253,-8289.14769236,10.3244198844
8704.12195977,5.86700578697,1045.44006227,5.71211708956
9042.13207671,5.79773470607,727.824225427,5.86905389818
14878.4043441,6.05461269376,-4756.3089629,8.57881286096
14441.7573078,6.23117089609,-4346.00759355,8.37607930675
8359.69672133,5.8134883209,1369.08395593,5.55220176448
11594.3881348,5.79463230808,-1670.43814343,7.05405665539
16107.0778162,6.08054247026,-5910.84882283,9.14928126972
14527.7100881,6.1808047354,-4426.77430103,8.41598685494
11276.0884946,5.9895717258,-1371.34352605,6.90627134597
11764.6659742,6.24297168447,-1830.44204788,7.13311600704
18979.6977263,6.20681617,-8610.14547392,10.483027742
9302.04101168,6.06498834656,483.597234136,5.98972862577
9096.35895187,5.78209940233,676.869199317,5.89423122957
15319.3956287,6.04988048479,-5170.69246471,8.78356343312
19020.0185148,6.0314668735,-8648.03345517,10.5017485304
10444.271098,6.27326585119,-589.714914123,6.52006170007
8854.17887518,6.22804700206,904.437026052,5.78178794328
9169.88536476,5.82933722667,607.779098183,5.92836926276
21035.7107433,5.81305801974,-10542.106271,11.4376267472
11194.6995628,6.06421574591,-1294.86530135,6.86848277525
13978.3589311,5.88253719766,-3910.56896068,8.16092520716
8227.27293761,5.85107917678,1493.5177784,5.49071790657
9730.79883253,6.20346865001,80.7090741293,6.18879924734
11741.6868176,5.97111773165,-1808.8493686,7.12244687224
9205.62390455,6.1594705571,574.196889683,5.94496253053
9884.12625572,5.91688786173,-63.3671395348,6.25998858537
16680.8929598,6.00263784314,-6450.04208332,9.4157014532
14242.8638944,5.89210706461,-4159.11467294,8.28373385319
15167.8069956,6.03312498926,-5028.25012896,8.71318140869
17775.6466821,5.93947517127,-7478.7424157,9.92399143267
9842.98335221,5.86203233966,-24.7066466232,6.24088609212
9518.2459707,5.82296770245,280.437282556,6.09011176396
19295.9868361,6.07955093097,-8907.35086881,10.6298795698
15766.5835542,5.79617957413,-5590.89872498,8.99119108199
8723.05991501,5.89484510613,1027.6447532,5.72090990997
9343.16859108,6.03112457739,444.951140737,6.00882400409
10352.7401389,5.92618375402,-503.706594457,6.4775642247
15381.6292773,5.729379917,-5229.17116518,8.8124582789
9856.16540655,5.66756642665,-37.0933445668,6.2470064697
20428.0274209,6.0115342475,-9971.08831239,11.1554816974
17637.539832,5.85626737859,-7348.96842201,9.85986894868
8525.30807752,5.772384065,1213.46497633,5.62909448576
9055.53080701,6.11573362664,715.233924944,5.87527487757
10117.571354,5.74735941662,-282.727024103,6.36837625446
10560.8299038,5.76120564918,-699.240992737,6.57417950921
11888.5855295,5.94954579779,-1946.88475562,7.19065138412
9692.06353262,5.96938469504,117.107229338,6.17081459527
11929.0075785,6.16429487757,-1984.86788774,7.20941918737
18187.9566664,6.19513246877,-7866.17514077,10.1154253864
17549.4018415,6.04517891078,-7266.14835186,9.81894681575
9211.16097488,5.73157074392,568.993905697,5.94753337117
17187.9253998,5.74135113703,-6926.48206148,9.65111468201
11523.4432098,6.18511444588,-1603.77377274,7.02111719718
8957.37084097,5.63478990481,807.471281742,5.82969957958
8650.46711845,5.94599614114,1095.85756894,5.6872053513
11270.8724055,6.02000761423,-1366.44215649,6.9038495357
9758.90632546,6.04053992717,54.2974833518,6.20184944915
8783.98730223,6.10191615532,970.39349914,5.74919826357
14868.0600304,6.33732572087,-4746.58878678,8.57401003553
17973.8594156,5.9550228749,-7664.99572606,10.0160208491
10576.7620714,6.27079161975,-714.211872248,6.58157675387
17617.7310144,6.09972069045,-7330.35479523,9.85067179022
9656.22344987,6.05044455205,150.784854073,6.15417418149
8733.19060943,6.11996164771,1018.1253074,5.72561355277
20248.9974882,6.12170639391,-9802.86038359,11.0723587822
8413.35947713,6.15820549433,1318.6590123,5.57711717741
8669.34218404,5.84930062317,1078.121355,5.69596897228
12767.896961,5.67946369093,-2773.14178808,7.59891232935
12602.1070245,5.92397977203,-2617.35500308,7.52193669392
11067.7439837,5.97657317272,-1175.56975224,6.80953778388
11705.090667,6.00599584654,-1774.46129436,7.10545541905
17900.5724827,5.87493796647,-7596.13065561,9.9819940056
8544.3547192,5.92421258643,1195.56753856,5.63793776888
9667.03608951,6.15723720397,140.624609112,6.15919444886
8685.90605615,6.02677865142,1062.55688565,5.70365951495
18166.4386295,5.8124391108,-7845.95542264,10.105434644
12210.665016,5.90705625366,-2249.53115732,7.34019166175
19484.7402168,5.9185766137,-9084.71556875,10.7175170448
9616.7152605,5.77165299076,187.909265449,6.13583067979
13546.4155548,5.83512742356,-3504.68744982,7.96037554432
8272.80016259,5.81853527821,1450.73749775,5.51185602356
12058.2268139,6.15169147873,-2106.29051245,7.2694151857
13411.1386449,5.86973791974,-3377.57264829,7.89756699083
10783.8032036,5.73352506363,-908.760908438,6.67770516221
9434.85781208,5.7003936343,358.794108154,6.05139495983
16790.1881409,5.95257962358,-6552.74279747,9.46644678909
11683.9898752,6.00829602772,-1754.63364631,7.09565840187
10293.2071687,6.60774379564,-447.765623481,6.44992329362
8975.90515653,6.26462155504,790.055258223,5.83830499163
8073.28174774,5.81764567769,1638.21770951,5.41922038421
14780.9954304,5.97269259971,-4664.77734267,8.53358627368
16459.312343,6.54081368104,-6241.83082121,9.31282241758
14638.8886711,5.75756407961,-4531.24477962,8.46760664716
8419.94405382,6.059739773,1312.4717246,5.58017437126
20722.1104035,5.69751011157,-10247.4274157,11.292023305
14776.0496869,5.97757704326,-4660.13000707,8.53128998385
16035.1358951,5.93187991003,-5843.24761105,9.11587891
10281.2882067,6.13889785777,-436.56580759,6.44438936502
16144.7873662,6.06923217366,-5946.28311807,9.16678967001
12934.0112869,5.95624635903,-2929.23339002,7.67603857754
8906.85789651,6.09485712126,854.936461997,5.80624661205
12053.8101327,6.11120717112,-2102.14031748,7.26736453747
9458.70356824,5.9353195327,336.387116712,6.0624664535
10963.812612,5.94455072609,-1077.90921502,6.76128284423
12788.0493857,6.45507561264,-2792.07829,7.6082690233
14250.392214,6.17806050428,-4166.18876161,8.28722922329
10309.9232934,5.62323232505,-463.473159062,6.45768452659
16406.6283534,5.92435064565,-6192.32558871,9.28836144209
9532.70909578,6.14486280958,266.846808945,6.09682693779
7780.93214502,5.67515962719,1912.92801866,5.28348357826
8383.45475492,5.79903304719,1346.75939419,5.5632325289
15006.8445933,5.82395746453,-4876.99960257,8.63844717897
12269.2927405,5.87341143006,-2304.62150186,7.36741229074
9353.56825302,6.18214020423,435.178955922,6.01365252748
14838.1642398,6.03045834819,-4718.49679764,8.56012953396
10722.6410304,6.33140137012,-851.289034514,6.64930779837
12636.9385718,6.22215420527,-2650.0849437,7.53810884856
8362.16321507,5.76448324119,1366.76628129,5.55334694812
21950.1868106,5.8145436556,-11401.4062353,11.8622144988
11592.4508663,6.30431834554,-1668.61776256,7.05315718902
9439.31696693,6.01553121096,354.604002213,6.05346532843
8866.17677524,6.01921161867,893.163034899,5.78735852254
11041.2202889,5.94253834171,-1150.6463991,6.79722293353
13299.0226006,6.15337077065,-3272.2212713,7.84551193887
16402.3753424,5.98913905604,-6188.32918864,9.28638678529
8860.29345621,5.70678405616,898.691376216,5.78462691995
14288.2479841,6.08224807179,-4201.76045455,8.304805513
14849.2015685,6.01371770174,-4728.86817472,8.56525412357
17735.6131799,6.33065606023,-7441.12438691,9.90540403022
14799.2476982,6.17472430113,-4681.92833622,8.54206073207
10706.4672081,5.64289837539,-836.091080833,6.64179835435
14664.7174771,5.94151644511,-4555.51517096,8.47959886329
21062.3698832,6.11302339105,-10567.1568971,11.4500044842
18300.8042597,6.00407455868,-7972.21392774,10.1678200938
11775.6634471,5.89530415683,-1840.77597399,7.13822209179
7753.47494265,5.80042980255,1938.72855501,5.27073530388
18335.768922,6.29833029521,-8005.06895167,10.1840540532
14707.7950759,5.8503439058,-4595.99362677,8.49959962816
8402.58157219,5.91004165751,1328.78661832,5.57211303724
13611.0596544,6.16340307093,-3565.43116362,7.99038955333
9084.76802802,5.88012183034,687.760769699,5.88884960782
9609.85901557,5.91836585248,194.351829922,6.13264735141
21498.4397862,6.01941514103,-10976.9159552,11.6524700776
17607.0894572,6.11727188742,-7320.35531022,9.84573095578
16800.1175191,6.13725300868,-6562.07307371,9.47105696152
9568.21709989,6.11967116461,233.481226452,6.11331316872
20107.1718014,6.06179235146,-9669.5919341,11.0065096566
9494.22861243,5.87993362922,303.00552227,6.07896059608
10974.0206248,5.91531698923,-1087.50131414,6.76602238569
13008.9229149,6.21338028133,-2999.62512752,7.71081976083
13295.2695395,5.79241199523,-3268.69465607,7.84376940694
12502.3292672,6.2582767855,-2523.59746652,7.4756102616
8883.94810045,6.19791186813,876.463965706,5.79560968108
12939.1586539,5.9897716423,-2934.07018396,7.67842848042
18862.017507,6.17361308457,-8499.56564371,10.4283892648
11105.7747598,5.89493220316,-1211.30589204,6.82719532826
13829.4767867,6.13562610811,-3770.66981413,8.09179979513
12528.9882777,6.08277540126,-2548.64797096,7.48798793854
12439.0586878,6.43933307585,-2464.14439987,7.44623397282
17026.5316329,6.4745653838,-6774.82619746,9.57618017136
8181.62046426,5.90793161357,1536.41575038,5.46952163725
8328.44037615,6.43090620987,1398.45440886,5.53768956258
8956.55496102,6.32331384778,808.237934521,5.82932076963
15670.5962448,5.83471733064,-5500.70293473,8.94662454018
9301.01612548,5.94761520902,484.560282495,5.98925277502
10941.6301116,6.10343112391,-1057.06512463,6.75098359386
11396.174136,5.89158910825,-1484.18364412,6.96202665147
12538.6014944,6.11617948679,-2557.68116174,7.49245131841
8739.13379136,6.20063337418,1012.54071508,5.72837294948
11883.9246653,5.82210752756,-1942.5051107,7.18848736263
14970.2124385,6.31989703743,-4842.57769648,8.62143900916
7739.40517422,5.96844161986,1951.94940566,5.26420276404
11847.5583038,5.95696419886,-1908.33296094,7.17160259964
12664.483891,6.03224271634,-2675.96828016,7.55089803521
9874.29192506,6.13683979232,-54.1261760049,6.25542254313
14333.980784,6.01593074144,-4244.73390651,8.32603907765
15377.1776102,6.11134340579,-5224.9880952,8.81039138683
17987.0708176,5.9176773598,-7677.41000092,10.0221548527
8376.61534157,6.08355449727,1353.18614264,5.56005701536
9093.84766333,6.02208135594,679.228965989,5.89306524788
11555.2370417,5.76418598787,-1633.64928243,7.03587895212
12453.4214255,5.94601729183,-2477.64054313,7.45290253719
15158.2419612,6.46686284464,-5019.26221335,8.70874039969
14115.8198749,6.21231793348,-4039.73601956,8.22474779926
14885.1268801,6.00483445556,-4762.62588588,8.58193410877
8933.08845646,5.93718955818,830.288556999,5.81842536103
17444.7620304,6.32009668629,-7167.82211986,9.77036295039
7966.64624731,5.83707976474,1738.41921831,5.36970992791
9708.34296456,5.60870194629,101.8100381,6.17837307346
7962.53606638,5.648268899,1742.28140613,5.36780158657
9195.19888859,6.06944773151,583.992898747,5.94012223536
18235.2308094,5.92132051708,-7910.5969368,10.1373745908
9055.92873319,6.19596904863,714.860008158,5.87545963318
7895.98538405,5.82260120735,1804.81666647,5.3369023585
15659.5347083,5.93511987354,-5490.30881049,8.94148871098
8671.99738437,6.02005738643,1075.62635962,5.69720177168
8670.2538814,5.99736866683,1077.26466608,5.69639226989
8249.69897085,6.11405014427,1472.44484905,5.5011302283
10769.4765676,5.85781053386,-895.29868868,6.67105335975
8667.17412806,6.19899136462,1080.15859849,5.69496235216
8302.31574636,5.78471317871,1423.00277512,5.52555999657
15678.3501194,6.60796974592,-5507.98896925,8.95022463461
14658.1931541,6.01956577198,-4549.38450145,8.47656964499
9790.25883445,5.96958076658,24.8366687759,6.21640629954
9741.6704149,5.78889706815,70.493442828,6.19384688159
12138.084391,5.80876010557,-2181.32977872,7.30649275427
16444.7814551,5.87488601334,-6228.17667338,9.30607578175
11666.7869883,5.95741339627,-1738.46871794,7.08767116706
11501.0237507,6.09518325935,-1582.70702087,7.0107079278
16637.5608798,6.2058661298,-6409.32450066,9.39558253363
10953.332895,5.98731952109,-1068.06180541,6.7564171516
13909.2030425,5.97387207675,-3845.58568254,8.12881639173
15744.3786003,5.87226017907,-5570.03353589,8.98088140656
10827.3977307,6.03964247764,-949.725103052,6.69794593494
9199.94802699,6.18759310929,579.530305785,5.94232724222
14470.9989055,6.29489302268,-4373.48486134,8.38965606904
15683.7429849,5.87688373613,-5513.05644923,8.95272852151
17356.5342226,5.99722687353,-7084.91765157,9.72939911558
14007.3369851,5.74293258958,-3937.79858605,8.17437960713
21433.5875808,5.90347405038,-10915.976692,11.6223594459
12542.1589754,5.85290189418,-2561.02399752,7.49410304329
9867.54271266,5.83470188263,-47.7841861157,6.25228890955
9753.45192438,5.98475736966,59.422786051,6.19931699152
18313.3199541,5.90255651764,-7983.97447141,10.173631083
20700.3699495,6.18690494806,-10226.9987003,11.2819292951
8728.14160942,5.88938954765,1022.86966943,5.72326932132
8009.38914261,5.92020800349,1698.2552712,5.38955529124
12734.449298,6.04788234275,-2741.71223338,7.58338270696
8843.33939337,5.9726111788,914.622493624,5.77675521321
10316.571149,6.23103840513,-469.719907629,6.46077110059
12558.5098455,5.99849075375,-2576.38831654,7.50169468991
12476.4627811,6.20004645482,-2499.29166853,7.46360055073
14368.8061027,6.12327067423,-4277.45799422,8.34220834031
10683.4465271,5.58315692025,-814.459382603,6.63110993994
10003.4116469,6.08427400371,-175.455291459,6.31537233771
14756.2414993,5.8110317793,-4641.51697223,8.52209311786
11475.9826967,6.01780872642,-1559.17685144,6.9990814619
19090.1396326,6.04158568777,-8713.92372417,10.5343054981
11049.9405287,5.84763509331,-1158.8404919,6.80127170763
19833.6731534,5.88752782501,-9412.59518278,10.879525277
12551.74166,5.9494865009,-2570.02849835,7.4985522472
7921.75439431,5.960559465,1780.60246296,5.34886681172
17534.5294762,6.10955325439,-7252.17333007,9.81204163324
19362.0588402,6.0670912363,-8969.43633259,10.6605565494
15030.9884579,6.13671254751,-4899.68671565,8.64965708324
14650.5889566,6.18050577143,-4542.23911312,8.47303904509
13687.4825028,6.07773886981,-3637.24294,8.02587239045
8183.03566021,6.16246596794,1535.08594211,5.47017870733
12571.6488006,6.1969911267,-2588.73451569,7.50779505667
15194.387676,5.81424722096,-5053.22702941,8.72552271726
12483.2340496,5.53456014765,-2505.65438379,7.46674442491
9203.20221199,6.41451692361,576.472466278,5.9438381479
8767.96854002,5.85927423741,985.445748498,5.74176081335
9073.73505845,5.92329691755,698.128050695,5.88372704211
10965.918702,6.49181368465,-1079.88823138,6.76226069381
9752.36615537,5.79033982762,60.4430437691,6.19881287311
9054.70651015,5.76945186652,716.008486781,5.87489215968
9133.39900622,5.7095816471,642.064004828,5.91142878559
11264.7640103,6.16721777911,-1360.70231922,6.90101343108
13616.2588224,6.51031822749,-3570.31663301,7.99280350719
10305.1687842,6.04199657221,-459.005519373,6.45547702611
8641.84836138,5.83923249707,1103.9563021,5.68320369524
10456.4470835,6.000433972,-601.156245711,6.52571496372
8252.97203301,5.92245670771,1469.36927135,5.50264989859
11986.1703954,6.07990649115,-2038.58171167,7.2359596653
12678.3855642,6.19092916127,-2689.03117782,7.55735252907
11040.3364341,5.96430438241,-1149.81587284,6.79681256312
20644.9726991,6.04143502565,-10174.943915,11.256208563
22934.466586,6.09877800886,-12326.2982101,12.3192118459
16386.1455495,6.10632627874,-6173.07864135,9.2788513543
8715.82181741,6.02021978566,1034.44613076,5.71754928885
11551.3640141,5.90663947383,-1630.00993906,7.03408072021
15021.6718406,6.05540845885,-4890.9322286,8.64533141336
14482.1832253,5.80992583642,-4383.9943607,8.39484890611
11251.1778942,5.81179234232,-1347.93593914,6.89470544919
15699.0061438,6.02883703772,-5527.39868559,8.959815148
14415.7240335,6.40643585494,-4321.5450707,8.36399215674
9649.21700301,5.96859319704,157.368557851,6.15092111493
8874.52955993,5.68257297759,885.314226338,5.79123668863
12947.2158224,6.02319685507,-2941.64121278,7.68216939307
16494.1572843,5.77285322307,-6274.57334769,9.32900079099
9363.94726865,6.26580307915,425.426171703,6.01847146487
13008.3367429,6.12483304496,-2999.07432294,7.71054760339
19091.3812834,5.72839926109,-8715.09045833,10.5348819918
11973.423663,6.29090033565,-2026.60407003,7.23004140608
8996.54373004,5.95303843869,770.661939892,5.84788740263
8679.1380604,6.18563277229,1068.91652557,5.70051716033
9019.92188033,5.96485851814,748.694340712,5.85874178868
14939.6820408,6.30361250503,-4813.88939008,8.60726386193
8570.72008603,6.03284450395,1170.79296043,5.65017910818
10972.1244941,5.92619279092,-1085.71958894,6.76514201942
14052.3393546,6.3307353321,-3980.08567906,8.19527403573
9467.22459262,6.09377361077,328.380219419,6.06642273264
11265.39878,5.74126558917,-1361.29878934,6.90130815226
10675.3745312,6.08934119456,-806.874421048,6.62736214301
11222.7276012,5.95283093907,-1321.20223159,6.88149608662
9092.99124792,5.77087023319,680.03370846,5.89266761747
8950.63562284,5.99703408652,813.800121731,5.82657244348
10617.8291286,6.1128670358,-752.801095195,6.60064403199
11146.8825917,5.81537487997,-1249.93342937,6.84628153786
12423.4767676,6.08474926224,-2449.50263507,7.43899934667
19155.0140908,5.94352592239,-8774.88389753,10.5644264617
11374.1851651,5.70488740578,-1463.52140634,6.95181725609
10329.2964107,5.73986892407,-481.677374106,6.46667939108
12205.7551763,5.91329253795,-2244.91755925,7.33791204193
11851.3676608,6.01716587907,-1911.91247541,7.17337126956
16569.6355328,5.74888514278,-6345.49751787,9.364045054
15925.2547097,5.76854703824,-5739.9962499,9.06486149454
8223.79656554,5.84268215921,1496.78439903,5.48910384028
15609.8328525,6.06607060477,-5443.60578079,8.91841232881
11561.6170013,5.75159655769,-1639.64429893,7.03884114307
20978.1935186,5.93148418882,-10488.0594229,11.410921719
9846.90844996,6.43694379964,-28.3949184894,6.24270850004
13926.8074022,6.12198093958,-3862.12786029,8.13699002882
11770.2147595,5.80015918965,-1835.65603999,7.13569228689
14614.6428956,6.11495260212,-4508.4619045,8.45634942602
12864.3433835,6.33602106912,-2863.76899023,7.64369203562
19253.7503106,5.79698686793,-8867.66273907,10.6102693121
18513.6719749,5.63035109212,-8172.23799243,10.2666537624
15942.1604132,6.21592046793,-5755.8819258,9.07271074823
16372.7255477,6.08609429542,-6160.46835289,9.27262049866
10638.4964454,6.0833190552,-772.221422494,6.61023978835
14417.8315333,5.87297682622,-4323.52541177,8.36497066087
10358.0834799,6.01901736348,-508.727538084,6.48004511758
10667.5665039,6.01216569395,-799.537501192,6.62373690568
19913.7667172,6.36485032073,-9487.85619715,10.9167124133
11957.1800209,6.00760939237,-2011.34050913,7.22249954494
17833.0289152,6.42826279704,-7532.66241715,9.95063378474
10490.9455566,6.41052860605,-633.573208526,6.54173247324
14844.3745541,5.9118673974,-4724.33240457,8.56301295922
13487.2437146,5.9915050604,-3449.08581957,7.93290228451
8247.13975039,6.02894911,1474.84965561,5.499941992
15676.2196126,6.13308312885,-5505.98700935,8.94923544842
12269.3037767,6.00857487566,-2304.63187212,7.36741741478
9999.68701519,5.8709964948,-171.955390259,6.31364300541
12233.3390795,6.2003477513,-2270.83715177,7.35071914302
12785.743384,6.19922261581,-2789.91142398,7.60719835553
15793.2759916,5.98419497657,-5615.98063948,9.00358427892
15807.4146819,6.05166838219,-5629.26625349,9.01014881891
8640.10355594,5.85624554513,1105.59583243,5.68239358873
7961.67636863,5.67471581324,1743.08923289,5.36740243219
9871.61162883,6.56525873206,-51.6075989336,6.25417809181
21282.1866556,5.6958758729,-10773.7107386,11.5520645736
17941.8904518,5.91550254879,-7634.95565125,10.0011777811
20180.1274586,6.26095370238,-9738.14571681,11.04038269
8734.3411475,5.75520308665,1017.04418854,5.72614774321
15028.606321,6.12704338482,-4897.44830812,8.64855106618
13290.1870859,6.06124804714,-3263.91885888,7.84140964309
18728.9249535,6.08470083952,-8374.50340257,10.3665948997
10086.5048026,5.91639112303,-253.534913548,6.35395217312
13488.8373515,5.83673441009,-3450.58330235,7.93364220407
14735.329491,6.38482476737,-4621.86671712,8.51238375212
14264.380678,6.04316385751,-4179.33321337,8.29372401375
20769.540713,6.01374465407,-10291.9959558,11.3140450169
